Site.Code,Site,Sampling.Time,Unique.ID,Plot.ID,Leaf.PercN,Leaf.PercC,Leaf.CHN.Moldy,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,,Epibiota.Periphyton,Epibiota.Macroalgae,Epibiota.MobileInvertebrate,Epibiota.Seagrass,Epibiota.SessileInvertebrate,Epibiota.SD.Periphyton,Epibiota.SD.SessileInvertebrate,Epibiota.SD.Macroalgae,Epibiota.SD.TotalEpibiota,Std.Total.Abund.Mesograzers,Std.Total.Abund.Molluscs,Std.Total.Abund.Crustaceans,Std.Total.Abund.Amphipods,Std.Abund.Gammarids,Std.Abund.Caprellids,Std.Abund.Isopods,Std.Abund.Gastropods,Std.Abund.Polychaetes,Plot.Grazer.Richness,Std.Total.Biomass.Mesograzers,Std.Total.Biomass.Molluscs,Std.Total.Biomass.Crustaceans,Std.Total.Biomass.Amphipods,Std.Biomass.Gammarids,Std.Biomass.Caprellids,Std.Biomass.Isopods,Std.Biomass.Gastropods,Std.Biomass.Polychaetes,Mean.Above.Zmarina.g,Mean.Above.OtherSeagrass.g,Mean.Above.Total.macrophytes.core.g,Mean.Below.Zmarina.g,Mean.Below.OtherSeagrass.g,Mean.Total.Below.macrophytes.core.g,Mean.Macroalgae.g,Mean.Total.Seagrass.Biomass.Above,Mean.Total.Seagrass.Biomass.Below,TOTAL.Seagrass.Biomass,TOTAL.Macrophyte.Biomass,Macroalgae,Pdn.Amphipod,Pdn.Caprellid,Pdn.Gastropod,Pdn.Isopod,Pdn.Lettuce,Pdn.Shrimp,Pdn.Squid,Pdn.Crustacean
SF,SF.B,1,SF.B.1.16,16,2.837100029,34.1057663,N,31,0.866666667,24.66666667,129.1666667,,0.4388,0,0,3.4084,0,0.128740758,0,0,0.128740758,13.38419327,0.223069888,13.16112338,0.446139776,0.223069888,0.223069888,12.7149836,0.223069888,0,3,204.6289232,4.032211292,200.5967119,0.239577059,0.203216668,0.036360392,200.3571349,4.032211292,0,92,0,92,71,0,71,0,92,71,163,163,0,1,NA,NA,1,1,NA,1,1
SF,SF.B,1,SF.B.1.17,17,2.762042761,33.3637619,N,37,0.933333333,31.6,124.1,,0.238,0,0,2.4187,0,0.098399967,0,0,0.098399967,51.82136869,0,51.82136869,7.620789514,6.096631611,1.524157903,44.20057918,0,0,5,702.3431387,0,702.3431387,16.32677945,13.42732307,2.899456384,686.0163593,0,0,326,0,326,106,0,106,0,326,106,432,432,0,1,NA,NA,1,1,NA,1,1
SF,SF.B,1,SF.B.1.18,18,3.212793112,35.01379776,N,27,1.033333333,35.23333333,157.8666667,,0.4869,0,0,4.2333,0,0.115016654,0,0,0.115016654,9.531979792,0,9.531979792,1.906395958,0.953197979,0.953197979,7.625583834,0,0,4,199.1130493,0,199.1130493,3.534219807,1.730292632,1.803927176,195.5788295,0,0,203.5,0,203.5,77.5,0,77.5,0,203.5,77.5,281,281,NA,1,NA,NA,1,1,NA,1,1
SF,SF.B,1,SF.B.1.19,19,2.880260229,35.23151779,N,23,0.866666667,18.83333333,90.46666667,,0.1019,0,0,1.8811,0,0.054170432,0,0,0.054170432,9.997857602,0,9.997857602,3.570663429,2.142398058,1.428265372,6.427194173,0,0,3,130.9776476,0,130.9776476,3.218596015,1.166178676,2.052417339,127.7590516,0,0,323,0,323,95,0,95,0,323,95,418,418,0,1,NA,NA,1,0,NA,1,1
SF,SF.B,1,SF.B.1.20,20,2.922623158,34.75756836,N,70,0.966666667,31.23333333,132.1666667,,0.2612,0,0,2.7665,0,0.094415326,0,0,0.094415326,6.572461387,0.273852558,6.298608829,1.916967904,1.095410231,0.821557673,4.381640925,0.273852558,0,5,146.1447037,0.10817176,146.0365319,2.894347683,1.608062219,1.286285464,143.1421842,0.10817176,0,336,0,336,99,0,99,0,336,99,435,435,0,1,NA,NA,0,1,NA,1,0.5
SW,SW.A,1,SW.A.1.1,1,0.999040723,38.35374832,N,1377.790025,0.48,4.38,24.76,,NA,0,0,0.8199,0.0067,NA,0.008171728,0,NA,16.47446458,16.08221542,0,0,0,0,0,16.08221542,0.392249157,2,16.3269789,16.27245626,0.054522633,0.054522633,0.054522633,0,0,16.27245626,0,92,0,92,148,0,148,0,92,148,240,240,0,NA,NA,0,NA,0,NA,1,NA
SW,SW.A,1,SW.A.1.2,2,0.990697801,38.53408051,N,661.3392119,0.5,6.68,39.1,,NA,0,0,1.6669,0,NA,0,0,NA,5.382301726,4.432483774,0.633211968,0.633211968,0.633211968,0,0,4.749089758,0,4,18.91552952,18.2805129,0.207693525,0.207693525,0.207693525,0,0,18.707836,0,176,0,176,141.5,0,141.5,0,176,141.5,317.5,317.5,0,1,NA,0,NA,0,NA,1,1
SW,SW.A,1,SW.A.1.3,3,0.997820795,38.55383301,N,661.3392119,0.51,6.48,52.36,,NA,0,0,3.2614,0.0018,NA,0.00055191,0,NA,6.2748379,6.2748379,0,0,0,0,0,6.2748379,0,1,6.055915778,6.031862232,0.024053545,0.024053545,0.024053545,0,0,6.031862232,0,198.5,0,198.5,170,0,170,0,198.5,170,368.5,368.5,0,0,NA,0,NA,1,NA,0,0
SW,SW.A,1,SW.A.1.4,4,0.977930307,38.13293839,N,661.3392119,0.49,6.48,43.52,,NA,0,0,2.2463,0.0038,NA,0.001691671,0,NA,9.008702747,6.968996465,0,0,0,0,0,7.308947512,1.699755235,5,25.30359328,24.20587435,0.045213489,0.045213489,0.045213489,0,0,24.40850218,0.849877618,113.5,0,113.5,91,0,91,0,113.5,91,204.5,204.5,0,0,NA,0,NA,0,NA,0,0
SW,SW.A,1,SW.A.1.5,5,0.789480507,31.38433456,N,881.7856159,0.5,8.02,52.36,,NA,0,0,2.7535,0,NA,0,0,NA,0.167546285,0,0,0,0,0,0,0,0.167546285,1,0.090810086,0.019267823,0.071542264,0.071542264,0.071542264,0,0,0.019267823,0,319,0,319,188,0,188,0,319,188,507,507,0,1,NA,0,NA,0,NA,0,1
SW,SW.A,1,SW.A.1.6,6,0.882008135,38.52524185,N,1019.564618,0.52,7.42,53.08,,NA,0,0,2.9947,0.0016,NA,0.000534277,0,NA,3.071054503,2.909420056,0,0,0,0,0,3.071054503,0,3,18.14356372,17.70495248,0.003717592,0.003717592,0.003717592,0,0,18.13984612,0,362,0,362,182,0,182,0,362,182,544,544,0,0,NA,0,NA,0,NA,0,0
SW,SW.A,1,SW.A.1.7,7,0.782006502,38.828125,N,523.5602094,0.47,4.94,33.28,,NA,0,0,1.6828,0,NA,0,0,NA,3.62564053,3.62564053,0,0,0,0,0,3.62564053,0,2,3.133761965,3.041428986,0.092332979,0.092332979,0.092332979,0,0,3.041428986,0,158.5,0,158.5,95,0,95,0,158.5,95,253.5,253.5,0,0,NA,0,NA,0,NA,0,0
SW,SW.A,1,SW.A.1.8,8,0.805425763,38.65722656,N,661.3392119,0.5,9.26,47.64,,NA,0,0,2.0809,0.0078,NA,0.003748378,0,NA,1.797950337,1.598178077,0.19977226,0.19977226,0.19977226,0,0,1.598178077,0,2,2.36849991,2.326148191,0.042351719,0.042351719,0.042351719,0,0,2.326148191,0,252.5,0,252.5,116.5,0,116.5,0,252.5,116.5,369,369,0,1,NA,0,NA,0,NA,0,1
SW,SW.A,1,SW.A.1.9,9,0.911309659,38.40723419,N,688.8950124,0.48,9.34,47.38,,NA,0,0,2.0975,0,NA,0,0,NA,1.814492849,0.989723372,0.824769477,0.824769477,0.824769477,0,0,0.989723372,0,3,1.04762219,0.838625604,0.208996585,0.208996585,0.208996585,0,0,0.838625604,0,269.5,0,269.5,119,0,119,0,269.5,119,388.5,388.5,0,1,NA,0,NA,1,NA,0,1
SW,SW.A,1,SW.A.1.10,10,0.906413019,38.90940475,N,633.7834114,0.53,9.44,46.66,,NA,0,0,2.4073,0.002,NA,0.000830806,0,NA,2.183709527,1.588152383,0.397038096,0.397038096,0.397038096,0,0,1.588152383,0.198519048,4,1.522244059,1.371171064,0.151072995,0.151072995,0.151072995,0,0,1.371171064,0,198,0,198,135.5,0,135.5,0,198,135.5,333.5,333.5,0,1,NA,0,NA,0,NA,1,1
SW,SW.A,1,SW.A.1.11,11,1.427398324,37.43208313,N,2562.689446,0.41,5.2,22.06,,NA,0,0,0.4851,0,NA,0,0,NA,17.79266314,14.65278141,1.046627244,1.046627244,1.046627244,0,0,15.17609503,1.569940866,5,37.96886284,37.40174787,0.355329949,0.355329949,0.355329949,0,0,37.61353289,0,159,0,159,89,0,89,0,159,89,248,248,1.91234,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.12,12,1.409803867,37.65515137,N,2452.466244,0.39,6.54,23.52,,NA,0,0,0.4686,0,NA,0,0,NA,9.080114549,8.847291099,0.23282345,0.23282345,0.23282345,0,0,8.847291099,0,4,10.02374799,9.949942958,0.073805034,0.073805034,0.073805034,0,0,9.949942958,0,179,0,179,141,0,141,0,179,141,320,320,0,1,NA,1,NA,0,NA,1,1
SW,SW.A,1,SW.A.1.13,13,1.476183653,37.92181778,N,1763.571232,0.38,5.02,21.52,,NA,0,0,0.3375,0,NA,0,0,NA,9.063195188,7.0033781,1.235890253,1.235890253,1.235890253,0,0,7.415341518,0.411963418,5,29.65333278,28.76287386,0.486116833,0.486116833,0.486116833,0,0,29.16721595,0,102,0,102,137.5,0,137.5,0,102,137.5,239.5,239.5,0,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.14,14,1.548930407,37.59380341,N,2176.908239,0.38,5.44,22.04,,NA,0,0,0.371,0,NA,0,0,NA,4.770189124,4.489589764,0,0,0,0,0,4.489589764,0.28059936,3,4.04371738,3.979179527,0.064537853,0.064537853,0.064537853,0,0,3.979179527,0,132.5,0,132.5,120.5,0,120.5,0,132.5,120.5,253,253,0,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.15,15,1.63813293,37.97093582,N,2342.243042,0.41,5.92,21.42,,NA,0,0,0.3904,0,NA,0,0,NA,5.606704438,4.721435316,0,0,0,0,0,4.721435316,0.885269122,2,4.417197828,4.396836638,0.02036119,0.02036119,0.02036119,0,0,4.396836638,0,123,0,123,91,0,91,0,123,91,214,214,1.38879,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.16,16,1.311097383,37.30036926,N,1295.122623,0.37,4.86,17.88,,NA,0,0,0.3173,0,NA,0,0,NA,11.12872222,7.419148147,0.337234007,0.337234007,0.337234007,0,0,7.419148147,3.372340067,3,10.2994638,5.863487674,0.389168044,0.389168044,0.389168044,0,0,5.863487674,4.04680808,112,0,112,87,0,87,0,112,87,199,199,0,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.17,17,1.614857554,36.98559189,N,2204.46404,0.38,4.84,20.52,,NA,0,0,0.4059,0,NA,0,0,NA,3.155660107,3.155660107,0,0,0,0,0,3.155660107,0,1,3.190372368,3.190372368,0,0,0,0,0,3.190372368,0,155,0,155,256.5,0,256.5,0,155,256.5,411.5,411.5,0,0,NA,0,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.18,18,1.36099875,37.87723923,N,1515.569027,0.4,5.2,22.78,,NA,0,0,0.4116,0,NA,0,0,NA,12.62626263,11.16938617,0.971250971,0.971250971,0.971250971,0,0,11.16938617,0.485625486,3,16.54113248,16.2652972,0.275835276,0.275835276,0.275835276,0,0,16.2652972,0,147.5,0,147.5,98.5,0,98.5,0,147.5,98.5,246,246,0.30311,1,NA,0,NA,0,NA,1,1
SW,SW.A,1,SW.A.1.19,19,1.323370457,38.35392761,N,1543.124828,0.37,5.1,24.08,,NA,0,0,0.4717,0,NA,0,0,NA,2.505951635,2.505951635,0,0,0,0,0,2.505951635,0,1,2.48809673,2.452073675,0.036023055,0.036023055,0.036023055,0,0,2.452073675,0,173,0,173,175,0,175,0,173,175,348,348,0,0,NA,1,NA,0,NA,1,0
SW,SW.A,1,SW.A.1.20,20,1.305346847,37.81990051,N,1846.238633,0.39,4.7,18.58,,NA,0,0,0.4591,0,NA,0,0,NA,2.551020408,1.913265306,0.637755102,0.637755102,0.637755102,0,0,1.913265306,0,2,4.343112245,4.177933673,0.165178571,0.165178571,0.165178571,0,0,4.177933673,0,133,0,133,153.5,0,153.5,0,133,153.5,286.5,286.5,0.67235,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.1,1,1.110482216,38.14269257,N,413.3370074,0.41,5.02,26.82,,0.1082,0,0,0.6348,0,0.170447385,0,0,0.170447385,11.22043846,6.041774555,2.157776627,2.157776627,2.157776627,0,0,6.473329881,2.589331952,6,4.239038495,3.578888313,0.563611255,0.563611255,0.563611255,0,0,3.67542724,0,67,0,67,200,0,200,0,67,200,267,267,57.63475,1,NA,1,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.2,2,0.860649228,38.46914291,N,468.4486084,0.43,4.64,23.74,,0.1115,0,0,0.604,0,0.184602649,0,0,0.184602649,27.100271,9.984310369,8.557980317,8.557980317,8.557980317,0,0,9.984310369,8.557980317,5,7.164455855,5.049208387,2.115247468,2.115247468,2.115247468,0,0,5.049208387,0,67.5,0,67.5,139.5,0,139.5,0,67.5,139.5,207,207,42.62259,1,NA,1,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.3,3,1.101153135,38.39746857,N,606.2276109,0.4,3.11,19.48,,NA,0,0,0.444,0,NA,0,0,NA,13.43979761,4.348169816,7.905763301,7.905763301,7.905763301,0,0,4.348169816,1.185864495,7,3.407779271,1.581943237,1.825836034,1.825836034,1.825836034,0,0,1.581943237,0,82,0,82,145.5,0,145.5,0,82,145.5,227.5,227.5,30.85647,1,NA,0,NA,NA,NA,1,1
SW,SW.B,1,SW.B.1.4,4,1.341295242,37.83931732,N,826.6740149,0.325,3.45,16.425,,NA,0,0,0.217,0,NA,0,0,NA,15.89128171,9.863554167,3.835826621,3.835826621,3.835826621,0,0,9.863554167,2.191900926,5,6.017316017,4.703819387,1.31349663,1.31349663,1.31349663,0,0,4.703819387,0,84.5,0,84.5,117,0,117,0,84.5,117,201.5,201.5,50.42627,NA,NA,0,NA,0,NA,1,NA
SW,SW.B,1,SW.B.1.5,5,1.225957274,38.06236649,N,496.0044089,0.35,3.04,17.02,,0.1128,0,0,0.4639,0,0.243155853,0,0,0.243155853,30.89019938,11.23279978,17.31723299,17.31723299,17.31723299,0,0,11.23279978,2.34016662,7,9.68735374,6.442010671,3.245343068,3.245343068,3.245343068,0,0,6.442010671,0,47.5,0,47.5,92,0,92,0,47.5,92,139.5,139.5,39.1892,NA,NA,0,NA,NA,NA,1,NA
SW,SW.B,1,SW.B.1.6,6,1.196011901,37.86236191,N,606.2276109,0.4,4.06,21.24,,0.113,0,0,0.5812,0,0.194425327,0,0,0.194425327,16.32833186,7.060900265,6.178287732,6.178287732,6.178287732,0,0,7.060900265,3.089143866,3,6.955428067,4.80141218,2.154015887,2.154015887,2.154015887,0,0,4.80141218,0,63,0,63,116.5,0,116.5,0,63,116.5,179.5,179.5,22.40249,NA,NA,0,NA,0,NA,NA,NA
SW,SW.B,1,SW.B.1.7,7,1.096458197,36.44107056,N,385.7812069,0.36,3.96,21.54,,0.1052,0.0696,0,0.5792,0.0062,0.181629834,0.01070442,0.120165746,0.3125,74.95590829,39.68253968,22.04585538,22.04585538,22.04585538,0,0,39.68253968,13.22751323,5,39.77954145,33.59567901,6.183862434,6.183862434,6.183862434,0,0,33.59567901,0,41.5,0,41.5,259.5,0,259.5,0,41.5,259.5,301,301,174.37019,1,NA,1,NA,1,NA,1,1
SW,SW.B,1,SW.B.1.8,8,0.969156623,37.48922729,N,716.4508129,0.39,3.76,19.06,,0.1077,0.0421,0,0.3987,0,0.270127916,0,0.105593178,0.375721094,36.81282723,27.81413613,4.090314136,4.090314136,4.090314136,0,0,27.81413613,4.908376963,4,16.42751963,15.35994764,1.06757199,1.06757199,1.06757199,0,0,15.35994764,0,135.5,0,135.5,177.5,0,177.5,0,135.5,177.5,313,313,29.83692,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.9,9,0.999410391,38.48460007,N,633.7834114,0.35,4.24,22.52,,NA,0.0132,0,0.4604,0,NA,0,0.028670721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5,0,65.5,238.5,0,238.5,0,65.5,238.5,304,304,48.61312,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.10,10,0.858844459,37.7281723,N,854.2298154,0.3,3.68,20.32,,0.1408,0.1485,0,0.5696,0,0.247191011,0,0.26070927,0.507900281,20.03686784,12.82359542,5.610322994,5.610322994,5.610322994,0,0,12.82359542,1.602949427,4,9.946301194,7.364751142,2.581550052,2.581550052,2.581550052,0,0,7.364751142,0,173,0,173,238,0,238,0,173,238,411,411,16.96858,1,NA,1,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.11,11,1.189839602,37.67969513,N,661.3392119,0.46,5.28,34.6,,0.1098,0,0,1.0061,0,0.109134281,0,0,0.109134281,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.5,0,147.5,275.5,0,275.5,0,147.5,275.5,423,423,144.97414,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.12,12,1.102607369,37.56534576,N,413.3370074,0.45,3.36,36.68,,NA,0,0,1.0646,0,NA,0,0,NA,21.59827214,16.68957392,1.963479285,1.963479285,1.963479285,0,0,16.68957392,2.945218928,3,16.54329472,15.51541331,1.027881406,1.027881406,1.027881406,0,0,15.51541331,0,89.5,0,89.5,142,0,142,0,89.5,142,231.5,231.5,43.64214,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.13,13,1.248136044,37.39337158,N,606.2276109,0.44,3.63,22.62,,0.1187,0,0,0.7308,0,0.16242474,0,0,0.16242474,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5,0,82.5,166.5,0,166.5,0,82.5,166.5,249,249,60.56664,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.14,14,1.177470684,37.63446808,N,799.1182144,0.39,3,20.66,,0.1071,0,0,0.55305,0,0.193653377,0,0,0.193653377,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5,0,76.5,183.5,0,183.5,0,76.5,183.5,260,260,19.74064,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.15,15,1.163566351,36.89001846,N,661.3392119,0.41,4.06,26.66,,NA,0,0,0.7012,0,NA,0,0,NA,20.45750418,9.298865538,1.859773108,1.859773108,1.859773108,0,0,9.298865538,9.298865538,4,11.237679,8.589362098,2.648316905,2.648316905,2.648316905,0,0,8.589362098,0,52.5,0,52.5,129.5,0,129.5,0,52.5,129.5,182,182,42.82651,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.16,16,1.052947044,37.98238754,N,248.0022045,0.35,3.52,21.74,,0.1167,0,0,0.4833,0,0.241464929,0,0,0.241464929,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,52,106,0,106,0,52,106,158,158,64.92589,1,NA,1,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.17,17,1.185571194,36.23783112,N,385.7812069,0.41,2.86,21,,NA,0.2533,0,0.5617,0,NA,0,0.450952466,NA,33.71260008,19.66568338,7.023458351,7.023458351,7.023458351,0,0,19.66568338,7.023458351,3,14.56805731,11.2136536,3.354403708,3.354403708,3.354403708,0,0,11.2136536,0,50.5,0,50.5,87.5,0,87.5,0,50.5,87.5,138,138,31.2698,1,NA,1,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.18,18,1.264409065,36.47612762,N,716.4508129,0.38,2.96,17.54,,0.107,0,0,0.3862,0,0.277058519,0,0,0.277058519,40.08016032,20.04008016,6.012024048,6.012024048,6.012024048,0,0,20.04008016,14.02805611,4,13.32665331,10.65931864,2.667334669,2.667334669,2.667334669,0,0,10.65931864,0,84.5,0,84.5,101.5,0,101.5,0,84.5,101.5,186,186,50.29951,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.19,19,1.161289692,37.86837769,N,385.7812069,0.41,3,20.36,,NA,0,0,0.5944,0,NA,0,0,NA,35.22052253,21.02717763,11.03926825,11.03926825,11.03926825,0,0,21.02717763,3.154076644,5,14.2827104,11.14125007,3.141460337,3.141460337,3.141460337,0,0,11.14125007,0,43.5,0,43.5,103,0,103,0,43.5,103,146.5,146.5,130.49107,1,NA,0,NA,0,NA,1,1
SW,SW.B,1,SW.B.1.20,20,1.121683717,38.16269302,N,523.5602094,0.48,4.44,23.52,,0.2311,0,0,0.9074,0,0.254683712,0,0,0.254683712,36.23473809,11.81567546,22.84363923,22.84363923,22.84363923,0,0,11.81567546,1.575423395,3,12.86096889,8.199291059,4.661677826,4.661677826,4.661677826,0,0,8.199291059,0,72,0,72,111,0,111,0,72,111,183,183,86.11595,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.1,1,2.143548727,37.16269684,N,445.6327986,0.438,4.466,28.06,,0.0307,0,0,0.3611,0,0.085018001,0,0,0.085018001,32.404407,32.404407,0,0,0,0,0,32.404407,0,4,40.89355152,40.89355152,0,0,0,0,0,40.89355152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5599,1,NA,0,NA,1,NA,1,1
UK,UK.A,1,UK.A.1.2,2,2.229504585,37.97776413,N,1050.420168,0.346,3.442,24.58,,0.0327,0,0,0.2946,0,0.110997963,0,0,0.110997963,21.75390891,21.07409925,0.679809653,0.679809653,0.679809653,0,0,21.07409925,0,4,6.309313392,6.063902107,0.245411285,0.245411285,0.245411285,0,0,6.063902107,0,83,0,83,410,0,410,0,83,410,493,493,1.1236,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.3,3,1.986953378,38.37034225,N,763.9419404,0.448,4.414,27.62,,0.0185,0,0,0.3058,0,0.060497057,0,0,0.060497057,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0,52,275,0,275,0,52,275,327,327,1.0463,0,NA,0,NA,NA,NA,1,0
UK,UK.A,1,UK.A.1.4,4,1.904106498,39.06850433,N,1305.067482,0.344,4.138,22.574,,0.0271,0,0,0.315,0,0.086031746,0,0,0.086031746,25.83383309,25.83383309,0,0,0,0,0,25.83383309,0,4,9.24205379,9.24205379,0,0,0,0,0,9.24205379,0,90,0,90,515,0,515,0,90,515,605,605,1.9252,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.5,5,1.715163827,39.01150894,N,859.434683,0.398,6.034,23.54,,0.0305,0,0,0.331,0,0.092145015,0,0,0.092145015,17.41976351,16.89189189,0.527871622,0.527871622,0.527871622,0,0,16.89189189,0,4,11.94415118,11.46326014,0.480891047,0.480891047,0.480891047,0,0,11.46326014,0,72,0,72,289,0,289,0,72,289,361,361,1.8233,0,NA,0,NA,NA,NA,1,0
UK,UK.A,1,UK.A.1.6,6,1.664449453,38.04378128,N,1336.898396,0.326,3.768,23.46,,0.0514,0,0,0.2823,0,0.182075806,0,0,0.182075806,28.40610205,27.70471682,0.701385236,0.701385236,0.701385236,0,0,27.70471682,0,4,8.620725934,8.443976854,0.176749079,0.176749079,0.176749079,0,0,8.443976854,0,108,0,108,403,0,403,0,108,403,511,511,1.0128,0,NA,0,NA,1,NA,1,0
UK,UK.A,1,UK.A.1.7,7,1.654760003,38.00642395,N,954.9274255,0.39,4.794,24.68,,0.092,0,0,0.4989,0,0.184405693,0,0,0.184405693,46.16186434,44.67277195,1.489092398,1.489092398,1.489092398,0,0,44.67277195,0,4,21.52631971,20.16975653,1.356563175,1.356563175,1.356563175,0,0,20.16975653,0,38,0,38,215,0,215,0,38,215,253,253,6.0312,1,NA,NA,NA,NA,NA,1,1
UK,UK.A,1,UK.A.1.8,8,2.296417952,38.59925079,N,318.3091418,0.35,3.42,20.28,,0.0174,0,0,0.2231,0,0.077991932,0,0,0.077991932,49.78402518,49.78402518,0,0,0,0,0,49.78402518,0,4,13.40874149,13.40874149,0,0,0,0,0,13.40874149,0,42,0,42,525,0,525,0,42,525,567,567,1.852,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.9,9,1.766422868,38.4861145,N,1241.405653,0.328,5.032,25.78,,0.0484,0,0,0.3856,0,0.125518672,0,0,0.125518672,50.18820577,50.18820577,0,0,0,0,0,50.18820577,0,3,14.43799665,14.43799665,0,0,0,0,0,14.43799665,0,89,0,89,400,0,400,0,89,400,489,489,5.2978,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.10,10,2.088362932,38.42701721,N,954.9274255,0.348,5.95,34.95,,0.1642,0,0,0.4144,0,0.396235521,0,0,0.396235521,34.50300984,32.66774336,1.835266481,1.101159888,1.101159888,0,0,33.40184995,0,6,11.65724563,10.85706945,0.800176186,0.599398033,0.599398033,0,0,11.0578476,0,58,0,58,348,0,348,0,58,348,406,406,7.5385,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.11,11,1.897766948,38.89990997,N,541.1255411,0.326,2.982,18.14,,0.0326,0,0,0.1666,0,0.195678271,0,0,0.195678271,88.84859474,87.94197643,0.906618314,0.906618314,0.906618314,0,0,87.94197643,0,3,26.52402539,26.19673617,0.327289211,0.327289211,0.327289211,0,0,26.19673617,0,32,0,32,228,0,228,0,32,228,260,260,1.3638,0,NA,0,NA,NA,NA,1,0
UK,UK.A,1,UK.A.1.12,12,2.003216505,39.19804764,N,700.280112,0.33,4.156,17.08,,0.0166,0,0,0.2064,0,0.080426357,0,0,0.080426357,128.6353468,128.6353468,0,0,0,0,0,128.6353468,0,3,66.34787472,66.34787472,0,0,0,0,0,66.34787472,0,38,0,38,279,0,279,0,38,279,317,317,0.6019,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.13,13,1.850523472,38.15574265,N,541.1255411,0.306,3.51,17.668,,0.0728,0,0,0.2288,0,0.318181818,0,0,0.318181818,50.50505051,50.50505051,0,0,0,0,0,50.50505051,0,4,39.77613978,39.77613978,0,0,0,0,0,39.77613978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4726,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.14,14,1.974674463,36.48638153,N,445.6327986,0.316,3.432,15.182,,0.0486,0,0,0.3249,0,0.149584488,0,0,0.149584488,91.37426901,91.37426901,0,0,0,0,0,91.37426901,0,3,34.34576023,34.34576023,0,0,0,0,0,34.34576023,0,15,0,15,281,0,281,0,15,281,296,296,1.1798,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.15,15,2.082840681,38.55296326,N,413.8018844,0.354,4.002,26.12,,0.0283,0,0,0.3683,0,0.076839533,0,0,0.076839533,66.30938323,65.40103552,0.908347716,0.908347716,0.908347716,0,0,65.40103552,0,4,21.31892088,20.93832319,0.380597693,0.380597693,0.380597693,0,0,20.93832319,0,48,0,48,303,0,303,0,48,303,351,351,5.67774,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.16,16,1.934871435,38.91259766,N,95.49274255,0.402,3.918,20.1,,0.0216,0,0,0.3654,0,0.0591133,0,0,0.0591133,167.6403353,162.5603251,5.08001016,5.08001016,5.08001016,0,0,161.2903226,0,8,95.27940056,55.73152146,39.5478791,39.5478791,39.5478791,0,0,46.90500381,0,28,0,28,162,0,162,0,28,162,190,190,2.34425,1,NA,0,NA,0,NA,1,1
